Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Temperature (C)
0.44,9.6922,117,10.368400000000001,1015.96,24.388888888888893
0.55,11.270000000000001,120,11.270000000000001,1016.3,22.22222222222222
0.5,17.71,160,15.134000000000002,1016.8,24.444444444444443
0.69,12.606300000000001,157,15.520400000000002,1017.23,21.43888888888889
0.71,11.270000000000001,110,16.1,1017.5,21.11111111111111
0.84,6.44,120,16.1,1017.4,18.88888888888889
0.85,9.708300000000001,342,15.520400000000002,1019.02,17.15
0.84,11.270000000000001,120,15.134000000000002,1017.6,18.88888888888889
0.9,11.270000000000001,130,9.982000000000001,0,17.77777777777778
0.85,10.626,136,12.1233,1018.12,17.572222222222223
0.84,11.270000000000001,140,9.982000000000001,1018.1,17.77777777777778
0.73,9.66,180,9.982000000000001,1018.2,20
0.71,10.0625,158,10.368400000000001,1018.64,21.333333333333336
0.54,9.66,130,9.982000000000001,1019,25
0.54,14.49,140,11.270000000000001,1019.1,26.11111111111111
0.48,11.286100000000001,144,11.4471,1019.02,27.727777777777774
0.43,8.05,210,11.270000000000001,1018.8,28.88888888888889
0.65,14.49,40,8.05,1018.2,26.11111111111111
0.51,20.9944,104,11.4471,1017.87,25.744444444444447
0.42,22.540000000000003,130,11.270000000000001,1017.6,26.11111111111111
0.58,27.37,100,11.270000000000001,1016.8,25
0.6,18.611600000000003,77,11.4471,1016.83,23.005555555555553
0.81,27.37,330,6.118,1017.3,21.11111111111111
0.9,17.71,100,8.05,1019.7,17.77777777777778
0.8,17.291400000000003,165,10.513300000000001,1019.2,18.93888888888889
0.57,17.71,170,11.270000000000001,1018.6,21.11111111111111
0.61,14.49,180,16.1,1018.2,20
0.73,11.543700000000001,330,15.150100000000002,1019.1,18.61111111111111
0.37,25.76,20,16.1,1013.8,12.777777777777779
0.41,28.98,20,16.1,1014.3,11.666666666666666
0.76,6.745900000000001,329,15.150100000000002,1020.35,9.67222222222222
0.52,14.49,10,16.1,1015.3,9.444444444444445
0.58,11.270000000000001,350,16.1,1015.7,7.777777777777778
0.65,11.414900000000001,322,15.150100000000002,1016.4,5.816666666666666
0.65,11.270000000000001,320,9.982000000000001,1016.7,6.111111111111111
0.63,11.270000000000001,330,9.982000000000001,1017.2,8.88888888888889
0.52,17.6134,0,10.368400000000001,1017.57,11.961111111111112
0.47,17.71,350,9.982000000000001,1018.2,13.88888888888889
0.42,25.76,350,9.982000000000001,1018.3,15
0.4,12.3648,308,10.368400000000001,1018.22,15.866666666666667
0.38,12.88,330,9.982000000000001,1018.8,17.22222222222222
0.39,9.66,310,9.982000000000001,1019.1,16.11111111111111
0.38,7.2611,269,10.368400000000001,1019.27,17.066666666666666
0.36,16.1,340,9.982000000000001,1019.5,16.11111111111111
0.38,11.270000000000001,310,9.982000000000001,1019.7,17.22222222222222
0.35,14.2163,288,10.368400000000001,1019.77,16.927777777777777
0.34,11.270000000000001,320,9.982000000000001,1020,17.22222222222222
0.36,8.05,330,9.982000000000001,1020.2,16.11111111111111
0.55,8.9999,256,10.368400000000001,1020.66,11.455555555555556
0.66,11.270000000000001,280,9.982000000000001,1021.4,10
0.61,11.270000000000001,280,16.1,1021.8,11.666666666666666
0.57,13.894300000000003,288,15.150100000000002,1021.88,11.633333333333333
0.81,11.270000000000001,330,16.1,1019.1,17.77777777777778
0.9,6.44,340,15.134000000000002,1019.4,16.11111111111111
0.84,6.5849,15,14.329,1019.85,15.866666666666667
0.93,11.270000000000001,320,15.134000000000002,1019.6,15.555555555555555
0.9,3.22,150,12.075000000000001,1020,15.555555555555555
0.9,1.5617,197,9.982000000000001,1020.21,15.66111111111111
0.87,4.83,330,9.982000000000001,1020.1,16.11111111111111
0.84,9.66,330,9.982000000000001,1020.4,17.77777777777778
0.79,8.8228,348,9.982000000000001,1020.81,19.894444444444446
0.73,8.05,340,9.982000000000001,1021,22.22222222222222
0.66,8.05,310,9.982000000000001,1021.2,23.88888888888889
0.61,7.1001,341,11.4471,1021.18,24.95
0.62,9.66,20,11.270000000000001,1020.9,25
0.54,14.49,340,11.270000000000001,1020.4,26.11111111111111
0.46,12.8961,328,11.4471,1019.86,27.28888888888889
0.41,14.49,340,11.270000000000001,1019.4,27.22222222222222
0.41,14.49,10,11.270000000000001,1018.8,27.22222222222222
0.44,13.491800000000001,8,10.368400000000001,1018.77,26.17777777777778
0.54,12.88,40,9.982000000000001,1018.6,25
0.57,9.66,40,9.982000000000001,1019,22.77777777777778
0.57,9.6439,45,10.368400000000001,1019.53,22.533333333333335
0.63,8.05,60,9.982000000000001,1019.9,21.11111111111111
0.68,6.44,60,16.1,1020.1,20
0.84,4.250400000000001,7,15.150100000000002,1020.18,17.655555555555555
0.93,6.44,340,15.134000000000002,1020.1,15.555555555555555
0.87,6.44,330,15.134000000000002,1020,16.11111111111111
0.77,1.8998,146,15.150100000000002,1016.45,16.755555555555553
0.83,6.44,40,15.134000000000002,1020,15
0.9,6.44,10,15.134000000000002,1020,13.88888888888889
0.9,6.5688,25,11.753,1019.86,12.966666666666669
0.83,3.22,40,9.982000000000001,1019.9,15
0.73,4.83,30,9.982000000000001,1020.1,17.77777777777778
0.64,5.2808,46,9.982000000000001,1020.31,20.90555555555555
0.5,0,0,9.982000000000001,1020.3,23.88888888888889
0.45,1.61,100,9.982000000000001,1020.1,25
0.42,3.4132000000000002,157,10.368400000000001,1019.88,26.022222222222226
0.41,4.83,210,9.982000000000001,1019.2,27.22222222222222
0.35,8.05,270,9.982000000000001,1018.9,27.77777777777778
0.33,6.0053,293,10.368400000000001,1018.57,27.68888888888889
0.33,9.66,170,9.982000000000001,1017.8,27.77777777777778
0.33,8.05,170,9.982000000000001,1017.2,27.77777777777778
0.33,4.4436,138,10.368400000000001,1016.86,27.36111111111111
0.34,8.05,150,9.982000000000001,1016,27.22222222222222
0.45,8.05,140,9.982000000000001,1015.8,25
0.52,7.856800000000001,159,10.368400000000001,1016.07,22.738888888888894
0.63,4.83,150,9.982000000000001,1016.5,20
0.65,6.44,140,16.1,1016.7,19.444444444444443
0.68,6.1502,142,15.520400000000002,1016.65,19.01111111111111
0.78,3.22,160,16.1,1016.6,17.22222222222222
0.75,6.44,210,16.1,1016.3,17.22222222222222
0.88,9.595600000000001,272,14.329,1015.08,15.622222222222222
0.8,6.44,160,16.1,1015.9,15
0.81,3.22,170,16.1,1015.6,15.555555555555555
0.81,6.7298,136,14.329,1015.62,15.972222222222221
0.87,9.66,140,9.982000000000001,1015.8,15
0.73,11.270000000000001,150,9.982000000000001,1015.7,17.77777777777778
0.63,10.0947,148,9.982000000000001,1015.48,21.06111111111111
0.58,12.88,150,9.982000000000001,1015.5,23.88888888888889
0.39,14.49,150,9.982000000000001,1015.2,27.22222222222222
0.37,11.656400000000001,164,10.368400000000001,1015.19,28.716666666666665
0.36,14.49,180,9.982000000000001,1014.7,28.88888888888889
0.34,12.88,200,9.982000000000001,1014.2,30
0.32,14.457800000000002,201,10.368400000000001,1013.69,30.95555555555556
0.35,16.1,200,9.982000000000001,1012.8,31.11111111111111
0.32,14.49,200,9.982000000000001,1012.2,31.11111111111111
0.37,23.200100000000003,243,10.368400000000001,1011.92,30.105555555555554
0.4,16.1,240,9.982000000000001,1011.3,28.88888888888889
0.47,12.88,270,9.982000000000001,1010.9,27.22222222222222
0.59,10.948,269,10.368400000000001,1012.06,24.444444444444443
0.68,12.88,280,11.270000000000001,1012.5,22.22222222222222
0.56,14.49,300,16.1,1012.9,24.444444444444443
0.61,32.61860000000001,316,15.150100000000002,1013.78,22.43333333333333
0.84,35.42,290,15.134000000000002,1015.3,16.666666666666668
0.93,14.49,300,15.134000000000002,1014.5,16.11111111111111
0.79,10.6582,344,15.150100000000002,1020.34,12.444444444444445
0.81,14.49,300,16.1,1016,16.11111111111111
0.9,3.22,0,16.1,1016.6,13.88888888888889
0.93,1.7710000000000004,63,15.150100000000002,1017.27,13.122222222222222
0.87,8.05,270,9.982000000000001,1017.9,15
0.75,11.270000000000001,310,9.982000000000001,1018.4,17.22222222222222
0.65,14.2807,327,9.982000000000001,1018.7,19.73888888888889
0.57,17.71,330,16.1,1018.9,20.555555555555557
0.46,17.71,330,9.982000000000001,1019.4,22.22222222222222
0.39,21.557900000000004,329,10.368400000000001,1019.61,23.75
0.36,17.71,300,9.982000000000001,1019.6,23.88888888888889
0.33,17.71,340,9.982000000000001,1019.1,25
0.36,15.391600000000002,314,10.368400000000001,1019.1,24.86111111111111
0.36,17.71,310,9.982000000000001,1018.8,23.88888888888889
0.41,12.88,290,9.982000000000001,1018.3,23.88888888888889
0.41,12.9283,310,10.368400000000001,1018.19,25
0.41,14.49,330,9.982000000000001,1017.9,23.88888888888889
0.41,16.1,330,9.982000000000001,1018.2,22.77777777777778
0.49,11.8496,339,10.368400000000001,1018.75,20.311111111111114
0.56,8.05,340,9.982000000000001,1019.4,17.77777777777778
0.67,3.22,340,16.1,1020.1,16.11111111111111
0.68,3.8157000000000005,313,15.150100000000002,1020.71,15.344444444444443
0.74,11.270000000000001,340,16.1,1021,13.333333333333334
0.74,6.44,340,16.1,1021,12.777777777777779
0.8,8.2432,349,15.150100000000002,1018.69,12.166666666666666
0.8,6.44,10,16.1,1021.4,9.444444444444445
0.8,6.44,20,16.1,1021.2,10
0.8,13.363000000000001,37,15.520400000000002,1020.84,10.416666666666666
0.66,4.83,60,9.982000000000001,1021,12.222222222222221
0.55,9.66,60,9.982000000000001,1020.8,15
0.42,12.606300000000001,79,10.368400000000001,1021.17,17.1
0.43,11.270000000000001,70,9.982000000000001,1021.3,17.77777777777778
0.37,8.05,90,9.982000000000001,1021.5,18.88888888888889
0.38,5.0876,93,10.368400000000001,1021.42,18.905555555555555
0.3,3.22,100,9.982000000000001,1021,21.11111111111111
0.28,4.83,160,9.982000000000001,1020.6,22.22222222222222
0.26,3.3488,232,10.368400000000001,1020.56,23.783333333333335
0.29,3.22,110,9.982000000000001,1020.2,22.77777777777778
0.34,8.05,40,9.982000000000001,1019.7,22.77777777777778
0.32,2.5438,348,10.368400000000001,1019.1,24.81111111111111
0.34,0,0,9.982000000000001,1018.4,23.88888888888889
0.41,3.22,170,9.982000000000001,1018,22.77777777777778
0.54,4.314800000000001,161,10.368400000000001,1018.09,19.372222222222224
0.67,4.83,130,9.982000000000001,1018.4,16.11111111111111
0.67,6.44,130,16.1,1018.8,16.11111111111111
0.73,3.1878,168,15.520400000000002,1018.76,15.18888888888889
0.75,3.22,170,16.1,1018.8,14.444444444444445
0.83,6.44,210,16.1,1018.7,12.222222222222221
0.79,5.957000000000001,42,15.520400000000002,1017.48,14.494444444444447
0.83,3.22,280,16.1,1018.2,12.222222222222221
0.83,0,0,16.1,1018.4,11.666666666666666
0.89,3.0751,180,15.150100000000002,1018.2,12.583333333333334
0.83,3.22,190,9.982000000000001,1018.2,15
0.68,0,0,9.982000000000001,1018.1,20
0.64,4.1699,357,9.982000000000001,1018.28,21.944444444444443
0.58,4.83,0,9.982000000000001,1018.5,23.88888888888889
0.5,8.05,20,9.982000000000001,1018.3,25
0.4,4.6851,40,10.368400000000001,1018.36,25.955555555555556
0.39,8.05,310,9.982000000000001,1017.9,27.22222222222222
0.33,9.66,330,9.982000000000001,1017.6,27.77777777777778
0.35,13.1698,315,10.368400000000001,1017.02,27.82777777777778
0.33,14.49,330,9.982000000000001,1016.4,27.77777777777778
0.4,8.05,60,9.982000000000001,1016.2,27.77777777777778
0.41,6.488300000000001,22,10.368400000000001,1015.82,27.555555555555554
0.39,14.49,40,9.982000000000001,1015.3,27.22222222222222
0.45,12.88,50,9.982000000000001,1015.2,25
0.49,9.2736,64,10.368400000000001,1015.63,23.194444444444443
0.53,9.66,80,9.982000000000001,1015.9,21.11111111111111
0.55,6.44,90,16.1,1016.4,20
0.75,3.1878,111,15.520400000000002,1017.23,16.283333333333335
0.78,0,0,16.1,1017.3,15
0.83,0,0,16.1,1017.3,13.88888888888889
0.62,9.4185,136,15.150100000000002,1014.61,17.727777777777774
0.77,6.44,30,16.1,1017.2,13.333333333333334
0.77,3.22,20,16.1,1017.3,13.333333333333334
0.83,6.8425,47,15.150100000000002,1017.16,11.527777777777779
0.77,8.05,40,9.982000000000001,1017.3,13.88888888888889
0.65,9.66,50,9.982000000000001,1017.1,17.77777777777778
0.47,11.414900000000001,68,9.982000000000001,1017.15,21.04444444444444
0.41,16.1,90,9.982000000000001,1017.1,22.77777777777778
0.32,17.71,90,9.982000000000001,1017.2,25
0.34,11.640300000000002,93,10.368400000000001,1017.03,26.06111111111111
0.28,9.66,70,9.982000000000001,1016.8,27.22222222222222
0.33,8.05,130,9.982000000000001,1016.4,27.77777777777778
0.27,4.0572,119,10.368400000000001,1015.67,27.82777777777778
0.27,8.05,120,9.982000000000001,1015.1,28.88888888888889
0.24,8.05,180,9.982000000000001,1014.6,28.88888888888889
0.26,5.2969,113,10.368400000000001,1013.97,28.88888888888889
0.27,4.83,110,9.982000000000001,1013.2,27.77777777777778
0.36,8.05,110,9.982000000000001,1013,26.11111111111111
0.37,8.3398,105,10.368400000000001,1013.63,24.200000000000003
0.57,11.270000000000001,110,9.982000000000001,1013.8,20
0.53,11.270000000000001,110,16.1,1013.8,20.555555555555557
0.5,13.5884,118,15.150100000000002,1013.88,20.450000000000003
0.54,14.49,130,16.1,1013.7,19.444444444444443
0.6,11.270000000000001,140,16.1,1013.8,17.77777777777778
0.86,18.0481,24,14.329,1019.58,14.494444444444447
0.77,6.44,250,16.1,1015.4,14.444444444444445
0.65,3.22,340,16.1,1016.3,18.333333333333332
0.7,16.5347,114,15.520400000000002,1014.72,18.47222222222222
0.65,16.1,170,9.982000000000001,1013.3,18.88888888888889
0.57,8.05,250,9.982000000000001,1015.1,21.11111111111111
0.55,8.6779,240,10.368400000000001,1015.96,22.066666666666666
0.48,4.83,270,11.270000000000001,1017,23.88888888888889
0.5,9.66,330,11.270000000000001,1016.8,25
0.5,10.2074,341,11.4471,1017.12,25
0.54,20.93,330,11.270000000000001,1017.7,25
0.5,17.71,310,11.270000000000001,1017.8,25
0.49,13.379100000000001,321,11.4471,1017.74,25.13888888888889
0.54,16.1,300,11.270000000000001,1017.9,23.88888888888889
0.47,22.540000000000003,320,11.270000000000001,1018,25
0.52,19.8996,329,11.4471,1017.35,23.83888888888889
0.48,20.93,330,9.982000000000001,1017.4,23.88888888888889
0.53,22.540000000000003,320,9.982000000000001,1017.9,22.77777777777778
0.64,23.0069,321,11.4471,1018.51,20.955555555555556
0.78,14.49,300,11.270000000000001,1019.7,17.77777777777778
0.84,11.270000000000001,290,15.134000000000002,1020.6,16.666666666666668
0.75,15.3272,314,14.329,1020.93,17.1
0.78,25.76,340,16.1,1020.9,16.11111111111111
0.9,11.270000000000001,320,16.1,1021.7,15
0.79,5.7155000000000005,291,9.982000000000001,1019.78,13.13888888888889
0.83,14.49,0,16.1,1021,13.88888888888889
0.83,14.49,0,16.1,1020.9,13.88888888888889
0.87,11.3505,7,11.753,1020.9,13.399999999999999
0.9,14.49,20,11.270000000000001,1021.3,12.777777777777779
0.83,14.49,0,11.270000000000001,1021.1,13.88888888888889
0.84,15.0696,349,11.4471,1021.73,13.88888888888889
0.78,14.49,10,11.270000000000001,1021.7,15
0.83,16.1,0,11.270000000000001,1021.9,13.88888888888889
0.85,11.2217,327,10.513300000000001,1021.53,14.827777777777776
0.93,17.71,320,11.270000000000001,1022.5,13.88888888888889
0.9,24.150000000000002,310,7.084000000000001,1022.1,13.88888888888889
0.91,16.9372,316,10.143,1022.57,13.855555555555554
0.9,14.49,300,11.270000000000001,1022.1,13.88888888888889
0.78,4.83,280,11.270000000000001,1022,16.11111111111111
0.72,9.064300000000001,231,11.0768,1021.71,17.083333333333332
0.73,9.66,210,11.270000000000001,1021,17.77777777777778
0.67,9.66,220,9.982000000000001,1020.7,17.22222222222222
0.81,9.466800000000001,197,9.982000000000001,1020.42,15.294444444444444
0.9,8.05,250,9.982000000000001,1020.4,12.777777777777779
0.86,6.44,220,9.982000000000001,1020.7,12.222222222222221
0.83,6.810300000000001,233,9.982000000000001,1020.68,13.472222222222221
0.86,6.44,240,15.134000000000002,1020.3,11.666666666666666
0.86,11.270000000000001,270,9.982000000000001,1020.1,11.666666666666666
0.87,7.293300000000001,298,14.329,1020.99,7.705555555555555
0.66,28.98,320,9.982000000000001,1019.8,13.333333333333334
0.77,17.71,300,15.134000000000002,1019.9,11.666666666666666
0.74,20.3182,301,14.329,1020.34,11.144444444444446
0.61,22.540000000000003,310,11.270000000000001,1020.4,11.11111111111111
0.66,27.37,320,9.982000000000001,1020.8,11.11111111111111
0.59,26.323500000000003,329,11.0768,1021.27,12.622222222222222
0.59,22.540000000000003,350,11.270000000000001,1021.3,13.88888888888889
0.47,14.49,350,11.270000000000001,1021.6,15
0.54,13.2825,314,11.4471,1021.5,14.011111111111111
0.44,12.88,320,11.270000000000001,1021.1,15
0.47,14.49,280,11.270000000000001,1020.5,15
0.38,15.729700000000001,290,10.368400000000001,1020.24,17.133333333333336
0.44,25.76,280,9.982000000000001,1019.7,16.11111111111111
0.51,25.76,250,9.982000000000001,1020.1,15
0.39,19.2556,285,11.4471,1020.3,14.166666666666666
0.51,24.150000000000002,280,11.270000000000001,1020.1,15
0.59,11.270000000000001,290,11.270000000000001,1020.7,13.88888888888889
0.68,9.708300000000001,295,11.4471,1020.42,11.422222222222224
0.89,9.66,270,9.982000000000001,1021.2,7.777777777777778
0.86,6.44,280,16.1,1021.7,8.333333333333334
0.87,10.8031,264,15.150100000000002,1021.66,7.566666666666666
0.64,14.49,310,16.1,1021.6,11.666666666666666
0.71,14.49,320,16.1,1021.5,11.666666666666666
0.9,3.22,260,15.134000000000002,1018.7,12.222222222222221
0.89,8.05,330,9.982000000000001,0,7.777777777777778
0.89,11.270000000000001,340,16.1,1021.5,7.777777777777778
0.89,7.1645,332,15.150100000000002,1021.17,8.366666666666667
0.93,9.66,350,9.982000000000001,1021.4,7.222222222222222
0.8,12.88,20,9.982000000000001,1021.6,11.11111111111111
0.73,15.278900000000002,40,9.982000000000001,1021.71,12.711111111111112
0.67,9.66,40,9.982000000000001,1021.9,15
0.56,8.05,330,9.982000000000001,1021.7,17.77777777777778
0.52,5.3774,34,11.4471,1021.55,19.638888888888886
0.42,8.05,60,9.982000000000001,1021.2,21.11111111111111
0.4,0,0,9.982000000000001,1020.6,20
0.43,5.892600000000001,22,11.4471,1020.24,19.95
0.38,1.61,50,11.270000000000001,1019.5,22.22222222222222
0.67,11.270000000000001,40,8.05,1019.4,16.11111111111111
0.72,5.618900000000001,18,7.1001,1020.01,15.744444444444447
0.58,4.83,320,11.270000000000001,1019.5,16.11111111111111
0.83,3.22,350,11.270000000000001,1018.6,15
0.85,3.5420000000000007,330,8.7262,1018.96,14.149999999999999
0.83,4.83,140,11.270000000000001,1019.2,13.88888888888889
0.9,0,0,8.05,1019.5,13.333333333333334
0.9,3.3971,305,8.355900000000002,1019.27,13.299999999999999
0.89,6.44,280,16.1,1021.4,6.666666666666667
0.93,11.270000000000001,260,16.1,1021.3,5.555555555555555
0.95,3.22,252,15.150100000000002,1021.51,6.388888888888889
0.93,3.22,280,9.982000000000001,1021.2,5.555555555555555
0.93,6.44,300,9.982000000000001,1020.9,5
0.93,4.0411,293,14.329,1020.9,5.777777777777777
0.93,1.61,270,9.982000000000001,1021.2,7.222222222222222
0.89,1.61,270,9.982000000000001,1021.2,8.88888888888889
0.84,6.44,320,9.982000000000001,1021.27,10.050000000000002
0.72,1.61,110,9.982000000000001,1021.3,12.222222222222221
0.64,4.83,210,11.270000000000001,1021.1,13.88888888888889
